id,time_stamp,is_visible,is_noisy,is_moving,location_id,range,angle_degree,sensor_pose_xytheta,trajectory_id
593,1704890700.9291048,1,0,False,0,"[0.9877896309254307, 1.3140747365840646]","[30.778629697943405, 6.474260842874174]","[0.00808676741431685, -0.06909630879701066, -0.2623249953612685]",1
594,1704890701.0841975,1,0,False,0,"[0.9877883888236055, 1.3140744629389252]","[30.775727133983374, 6.471374084475386]","[0.00808676741431685, -0.06909630879701066, -0.262276447378099]",1
595,1704890701.2450547,1,0,False,0,"[0.9877881631368883, 1.3140744132288527]","[30.77519971863832, 6.470849541445919]","[0.00808676741431685, -0.06909630879701066, -0.2622676258906722]",1
596,1704890701.3960435,1,0,False,0,"[0.9877852531582116, 1.3140737725635037]","[30.768398543973973, 6.464085415470734]","[0.00808676741431685, -0.06909630879701066, -0.2621538704261184]",1
597,1704890701.553122,1,0,False,0,"[0.9877875829245504, 1.314074285445361]","[30.773843761718933, 6.469500969576446]","[0.00808676741431685, -0.06909630879701066, -0.26224494632333517]",1
598,1704890701.7089632,1,0,False,0,"[0.9877853812247123, 1.3140738007474702]","[30.768697888752477, 6.464383129235014]","[0.00808676741431685, -0.06909630879701066, -0.2621588772162795]",1
599,1704890701.8646042,1,0,False,0,"[0.9877842164707684, 1.314073544455167]","[30.765975275231106, 6.461675351421059]","[0.00808676741431685, -0.06909630879701066, -0.2621133392676711]",1
600,1704890702.02066,1,0,False,0,"[0.9877853385357538, 1.314073791352671]","[30.768598107164138, 6.464283891314321]","[0.00808676741431685, -0.06909630879701066, -0.2621572082862258]",1
601,1704890702.1736975,1,0,False,0,"[0.9877621053595708, 1.3140483147845636]","[30.765878161714003, 6.460956043193166]","[0.008111213504749363, -0.0691028677227447, -0.26209915336221457]",1
602,1704890702.324062,1,0,False,0,"[0.9877636093384305, 1.3140486457003964]","[30.769393685768172, 6.464452410656064]","[0.008111213504749363, -0.0691028677227447, -0.2621579533442855]",1
603,1704890702.473263,1,0,False,0,"[0.9877638487087141, 1.3140486983815998]","[30.769953175650713, 6.465008852225886]","[0.008111213504749363, -0.0691028677227447, -0.2621673112735152]",1
